fact_id,date_id,state_id,total_tests,positive_tests,positivity_rate,vaccination_coverage_pct,booster_coverage_pct,hospital_beds,doctors,phc_count,chc_count,icu_utilization_pct,bed_occupancy_pct,reporting_compliance_pct,turnaround_time_days,reporting_rate_pct
806,26,6,1429,30,2.16,55.5,31.9,181,98,5,2,40.7,65,86.7,3.1,92.1
807,26,7,69241,6755,9.76,64.3,43.2,15820,6066,303,118,54,88.1,73.3,2.3,72.5
808,26,8,33159,3236,9.76,76.2,42.1,6215,2292,115,25,64.5,94.5,68.8,3.2,92
809,26,9,5793,844,14.59,78.2,33.4,2084,284,34,19,60.9,82.2,77.7,2.8,92.1
810,26,10,37098,5812,15.67,66.8,27.5,10739,1409,94,71,71.6,38.6,66.7,0.6,95.3
811,26,11,42955,7417,17.27,94.9,63.8,17412,1566,460,58,92,60.6,73.7,4.9,75.1
812,26,12,35038,1216,3.47,87,60.7,5890,1369,154,27,68.2,51.9,63.5,4.9,70.8
813,26,13,37119,1248,3.36,87.8,27,24465,5712,679,235,77.7,54.9,78.7,3.3,62.7
814,26,14,109077,13523,12.4,51.1,29.4,25740,5970,909,352,86.6,92.8,90.6,4.9,78.8
815,26,15,1808,116,6.46,47.2,20.4,925,243,10,2,82.7,81.6,96.8,3.5,58.4
816,26,16,4050,720,17.8,58.1,18.9,890,194,10,6,42.8,62.4,97.9,2,61.4
817,26,17,815,135,16.57,91.6,30,126,30,9,1,33.1,64.9,87.2,0.7,85.8
818,26,18,1932,313,16.2,80.1,48.1,413,61,14,2,94.9,91.6,88.4,1.4,93.3
819,26,19,25353,1920,7.57,64.3,21.5,11566,1296,190,53,59.7,46,88.7,3.4,93
820,26,20,19390,1734.5,5.15,47.9,32.3,2967,2314,191,23,39.5,58.6,88.3,2,84.3
821,26,21,90375,13703,15.16,71.4,43.2,7650,7173,272,160,32.1,63.5,73.5,2.8,71.8
822,26,22,313,44,14.24,70.7,31.1,91,37,4,1,70.3,60.7,70.9,1.1,68.8
823,26,23,93318,16647,17.84,78.2,43.5,14624,6326,259,62,61.7,44.4,97.1,4.9,82.2
824,26,24,30326,5365,17.69,50.5,22,8871,2238,127,63,30.8,83.5,95.3,4.7,86.3
825,26,25,3933,582,14.81,69.5,42.3,740,287,26,3,56,36.1,93.5,1.8,67.7
826,26,26,221484,31206,14.09,65.3,22.5,44216,14655,1828,214,92.7,65.7,87,2.1,73
827,26,27,19324,2443,12.65,59.4,33.4,5823,654,98,20,46.6,48.5,82.2,1.5,74.7
828,26,28,105505,17527,16.61,77,33.7,17488,3394,312,71,39.5,50.7,81.2,1.8,92.4
829,26,29,18072,3113,17.23,61.4,35.1,9043,936,82,54,33.3,63,90.8,4.2,76.4
830,26,30,11128,294,2.65,65.5,20.8,3256,873,98,19,97.1,77,75.6,3.4,94.7
831,26,31,232,5,2.18,49.3,30.1,53,25,1,0,88.1,63.5,61.9,0.9,79.6
832,26,32,699,102,14.73,47.7,23.7,369,128,9,3,70.2,70.1,93.6,3.3,84.9
833,27,1,54800,8393,15.32,45.3,27,5832,1489,224,110,79.4,95.6,90.5,1.9,89.7
834,27,2,1511,237,15.7,75.7,31.1,132,97,7,3,39.4,47.9,69.3,1.2,89.1
835,27,3,25547,984,3.86,47.9,27.4,5458,2494,153,67,90.3,77.7,72.8,4.3,66
836,27,4,98584,14017,14.22,92.5,49.2,11110,4191,626,185,59.6,55,65.2,0.7,72.8
837,27,5,15150,1654,10.92,62,42.4,8514,1143,152,21,47,36.5,65.4,0.9,64.9
838,27,6,1692,272,16.13,90.2,47.7,132,37,8,0,37.1,39.8,79.9,4.5,94.7
839,27,7,71133,6609,9.29,73.9,39.8,17765,6028,408,71,60.1,38.4,97.8,3.7,91.1
840,27,8,31743,1734.5,7.91,68.6,32.7,4216,2482,142,61,85.1,66.4,77,2.5,59.2
841,27,9,7574,1295,17.1,51.3,27.1,1112,576,38,17,87,58.6,73.7,3.5,69.2
842,27,10,35801,4369,12.21,71.1,45.3,8665,2207,155,90,77.4,53.4,97.2,2.8,77.2
843,27,11,67590,10694,15.82,74.4,32.3,17640,2385,253,60,70.5,65.9,68,2.2,84.1
844,27,12,26410,3567,13.51,90.6,37.5,5163,1692,230,59,52,65.4,80.1,1,69.8
845,27,13,41192,3163,7.68,64.1,42.5,24728,2751,407,111,48.7,52.4,97.9,3.4,94.6
846,27,14,86913,5715,6.58,85,35.7,19620,10406,882,113,56.2,62.7,85.9,0.8,71.9
847,27,15,1430,175,12.25,88,46.8,581,132,16,5,73.9,49.9,76.9,2.9,90.9
848,27,16,4074,349,8.59,80.4,33.6,762,102,11,5,50.8,46.9,89.6,3,96.1
849,27,17,487,24,5.08,74.5,35.1,359,72,3,1,41.9,47.5,72.1,4,80.4
850,27,18,2017,156,7.78,71.1,51,381,67,16,4,52.8,66.1,88.6,3.9,59.2
851,27,19,51950,1734.5,14.95,90.6,51.3,9632,1154,283,63,82.7,86.6,85.6,3.4,94.9
852,27,20,33430,1481,4.43,58.1,26.6,8481,2372,95,31,43.3,85.6,72.9,4,58.1
853,27,21,92354,4621,5,54.3,26.2,21690,4790,367,125,52,55.7,86.6,2.8,96.7
854,27,22,495,17,3.51,63.7,28.7,122,51,3,1,69.3,83,90.1,3.7,92.8
855,27,23,43834,2126,4.85,63.4,41.7,7841,2097,458,170,72.4,53.4,88.3,4.4,80.4
856,27,24,19377,2613,13.49,80.9,34.3,6082,3532,173,30,48.9,60.9,81.3,2.5,90.4
857,27,25,4428,604,13.66,65.6,27.1,1139,231,13,2,47.3,91.8,96,4,83.4
858,27,26,179642,31076,17.3,70.5,44.3,40762,19994,1092,128,58.7,80.6,75.7,2.9,65.3
859,27,27,11201,1615,14.43,89.3,33.1,4250,1057,44,16,51.7,71.6,88.5,2.7,56.1
860,27,28,93137,16041,17.22,71.4,41.1,15228,6243,668,156,78.9,78.3,78.5,4.5,55.2
861,27,29,34233,4753,13.89,52.6,22.8,4912,2823,183,19,87.3,74.8,62.5,3.5,67.1
862,27,30,12393,1710,13.81,71.1,57.3,3026,318,45,9,82.6,75.8,75,0.7,77.3
863,27,31,333,30,9.2,93.7,61,85,11,1,0,70.9,77.2,87.9,2.6,80.9
864,27,32,1054,100,9.56,56,20.9,210,77,4,2,43.9,51.3,83.9,1.5,70.8
865,28,1,63862,7421,11.62,80,49.4,12772,1295,144,84,36.2,43.9,95.2,4.9,88.9
866,28,2,724,26,3.7,85.5,56.7,389,102,4,3,92.8,52.5,89.7,0.8,81.7
867,28,3,37132,2001,5.39,92.2,39.2,4089,1100,145,79,39,51.1,98.2,1.8,91.1
868,28,4,74033,4449,6.01,95.4,42,24544,6948,868,329,51.8,51.9,77.4,0.5,97.7
869,28,5,16415,701,4.27,87.2,57.5,4472,2309,224,36,58.2,60.8,97.2,2.1,55.8
870,28,6,829,38,4.64,73.4,26.4,133,122,6,4,69.5,55,73,5,93.5
871,28,7,41128,6121,14.88,84.1,45.7,12718,2921,285,55,83.7,64.8,77.6,1,89.9
872,28,8,25439,4223,16.6,65.8,42.8,3166,1517,62,65,54.7,69.5,74.2,2.7,64.7
873,28,9,4923,634,12.88,60.4,40.2,1707,253,57,21,58.1,50.5,86.3,3.2,97.3
874,28,10,28069,3854,13.73,91,52.5,6623,2809,304,46,79.6,78.8,74.7,1.2,76.3
875,28,11,59349,4159,7.01,71.8,37.2,14616,4450,483,39,68.6,57.4,60.5,2.8,69.3
876,28,12,40487,1171,2.89,50.5,35.3,4701,916,90,39,97.7,39.9,90.6,1.3,64.3
877,28,13,52114,5160,9.9,45.5,20.5,13312,3801,483,109,51.6,53.4,68.9,1.5,64.5
878,28,14,70773,9271,13.1,57.1,38.8,26745,10685,460,222,96.4,87.7,65.4,2.4,64.4
879,28,15,3238,293,9.06,91.9,54.5,532,136,23,6,73.2,51.3,84.4,3,61.6
880,28,16,1729,189,10.98,89.6,38.7,667,153,17,9,86.2,90.8,69.9,2.9,57.5
881,28,17,526,28,5.47,47.2,19.3,252,91,2,0,40.2,91,67.5,4.5,91.7
882,28,18,1407,185,13.2,83.2,52,261,77,9,4,74.9,50.1,75,4.1,75.3
883,28,19,40906,6129,14.99,56.1,21,8292,1168,240,99,67.5,87.7,70.6,1.8,58.9
884,28,20,13779,1451,10.54,49.9,23.9,3859,2034,144,50,92.1,74.1,74.4,3.9,85.6
885,28,21,85306,11618,13.62,58.1,39,11737,6293,643,144,77.9,93.7,86.2,2.2,63.8
886,28,22,472,41,8.81,56.8,31.6,110,32,4,1,60.1,49.8,87.4,3.2,96.7
887,28,23,59379,3276,5.52,46.9,27.7,4897.5,2785,573,160,66,78.8,82.1,0.9,77.2
888,28,24,34789,2822,8.11,56.2,30.8,4619,3157,132,89,88,86.7,85.4,1,57.7
889,28,25,4266,1734.5,7.36,54.6,16.8,937,344,27,11,32.8,74,71.7,2.2,56
890,28,26,240440,10107,4.2,64.7,21.5,18856,16555,773,148,53.3,57.3,99.1,4.7,93.4
891,28,27,9372,847,9.05,87,29.5,5885,1381,145,49,76.6,43,93.8,4,63.7
892,28,28,107664,3129,2.91,52.4,20,20028,6851,199,109,59.9,51.4,72.9,2.4,99.6
893,28,29,29951,706,2.36,71.1,32.8,2852,1384,97,91,70.9,91.2,80.5,3.8,78.6
894,28,30,10770,724,6.73,67.2,24.1,2697,778,73,21,52.8,52.5,68.9,3.7,98.2
895,28,31,23532,41,12.22,67.2,40,73,25,0,0,42.4,36.1,93.8,4,97.8
896,28,32,1704,142,8.35,65.3,30.2,446,37,3,3,55.3,68.2,81.2,0.8,70.3
897,29,1,36586,1734.5,10.08,98.2,34.5,14889,2635,372,52,47.4,78.9,88.2,2.9,65.6
898,29,2,948,35,3.7,89.4,37.7,445,37,10,3,81.7,67.2,65.2,1.2,85.1
899,29,3,37699,6673,17.7,90,53.8,4562,1778,204,95,34.6,58.1,84.8,3.7,66.4
900,29,4,103680,3324,3.21,96.5,59.3,17855,7701,471,299,81.7,62.3,68.1,2,92.1
901,29,5,25764,4467,17.34,47.1,31.9,2390,1501,146,76,31.4,78.1,83.9,4.8,64
902,29,6,738,131,17.78,51.9,20.4,268,134,6,2,49.8,93.9,83.7,4.8,91.3
903,29,7,81829,6924,8.46,85.9,54.9,4897.5,3677,481,45,48.6,90.3,70.3,4.8,83.1
904,29,8,19275,1734.5,11.32,71.1,42.2,7321,846,121,70,39.9,41.8,80.7,2.7,60.2
905,29,9,7000,565,8.07,55.5,23.8,989,489,41,20,50.7,92.8,78.5,1.9,76.8
906,29,10,45751,1428,3.12,45.9,16.8,9898,1346,132,24,35.6,83.4,83.5,1.5,79.9
907,29,11,37972,6300,16.59,51.8,31.9,12330,4835,169,53,83.8,82.7,95.1,3.6,88
908,29,12,28141,615,2.19,55,17.6,6349,1053,176,58,92.4,55.3,85.6,3.7,95
909,29,13,35297,4622,13.1,95.2,55.5,16164,4318,631,81,44.9,44.7,87.9,1,56.5
910,29,14,104533,17270,16.52,62.6,29.9,34499,9952,612,187,32.6,74.3,64.7,3.5,69.9
911,29,15,3257,570,17.53,59.2,24.3,767,194,14,5,66.1,64.3,79.1,4.2,57.1
912,29,16,2819,138,4.91,73.5,44.2,419,188,11,7,62.4,49.1,61.5,5,75.8
913,29,17,1030,169,16.5,49.8,27.5,107,91,4,2,95.1,39.8,63.2,3.3,60.6
914,29,18,2298,391,17.04,79.5,34.5,616,87,15,3,84,78.5,83.6,2.9,91.7
915,29,19,24861,4453,17.91,83.2,54.9,10807,2500,313,68,40.3,49.7,63.8,3.9,75.7
916,29,20,18519,1734,9.37,92.2,61.8,4340,1601,115,56,33.8,66.4,82.9,4.1,77.7
917,29,21,54674,9385,17.17,53.5,31.2,10724,1641,189,192,80.8,92.7,74.4,4.8,55.2
918,29,22,441,70,16.09,61.9,37.1,101,21,2,1,67.1,53.3,92.8,1.5,85.7
919,29,23,40772,2886,7.08,60.1,28.3,14077,5860,371,206,92.3,71.7,78,2.2,85.4
920,29,24,25192,2487,9.87,84.8,31.9,3704,2158,192,108,53.5,38.7,78.7,2.6,95
921,29,25,4704,799,17,71.1,18.3,1134,94,11,11,44.1,89.9,88.5,1.7,70.8
922,29,26,134194,22590,16.83,66.3,42.3,41903,14467,1774,288,67.6,95.1,67.9,1.2,63.5
923,29,27,22113,1344,6.08,66.8,44.7,4510,839,47,14,73.3,49,80,4.1,78.3
924,29,28,51267,8215,16.03,61.9,39.7,28668,3075,776,296,40.5,96,96.9,3.9,59.2
925,29,29,39475,1702,4.31,68.9,33.8,8379,2126,233,79,37.4,66.3,85.1,2.8,77
926,29,30,14258,2374,16.65,83.1,55.9,1478,1201,32,24,86.2,83.5,94.8,3.9,79.5
927,29,31,326,53,16.42,80.2,50.2,78,7,2,0,34.8,46.9,70.3,1.7,95.1
928,29,32,1728,236,13.67,89.4,35.6,193,43,7,2,52.1,54.7,81.2,4.2,56
929,30,1,44722,5395,12.06,80.6,33.4,10776,3521,126,40,31.9,47.4,62.9,2.3,75
930,30,2,1559,241,15.51,70.1,29.1,436,138,8,2,83.3,70.1,72,1.7,87.5
931,30,3,30748,5413,17.61,90,32.4,4897.5,3075,243,44,52.7,37.5,66,2.6,61.9
932,30,4,70590,6158,8.72,78.2,49.9,12651,3382,418,246,78.1,89.6,86.1,3.5,96
933,30,5,28935,1734.5,4.22,96.3,58.7,3537,1953,112,66,90.3,46.1,75.9,2.5,68.3
934,30,6,1565,34,2.18,46.2,32.1,336,44,6,2,95.4,40.7,61.1,4.3,75.9
935,30,7,37101,2290,6.17,47.1,21.8,15403,5330,142,89,66,89.9,60.2,0.8,57.2
936,30,8,28751,3402,11.84,49.8,23.9,4941,1523,116,35,41.9,68.7,85,3.8,69.5
937,30,9,5788,586,10.13,61.9,42.1,1735,502,25,15,84.9,89,61.8,3.3,87.3
938,30,10,21218,2698,12.72,71.6,45.5,3439,2157,134,110,93.1,60.1,93.6,2.2,89.4
939,30,11,38191,4320,11.31,91.7,43,17594,3196,237,186,50.1,49.8,94.3,4.7,84.5
940,30,12,39573,2638,6.67,66.4,44.9,10499,1482,79,45,81.2,68.7,82.9,0.9,75.6
941,30,13,93894,6520,6.94,48.6,21,11185,6957,548,134,64.5,45.6,71,0.7,77.2
942,30,14,133936,16703,12.47,57.1,25.5,24841,5987,883,193,56.6,51.7,72.1,4.4,95.5
943,30,15,3370,130,3.86,58.3,32.8,771,112,10,2,35.7,83.2,95,4.5,56.6
944,30,16,3191,265,8.31,87.5,49.8,771,93,25,9,55.7,45.2,62.2,4.5,75.5
945,30,17,912,95,10.5,50.1,28,301,44,8,0,95.9,48.9,68.1,4,97.2
946,30,18,2552,248,9.75,61.3,41.1,653,104,16,3,96.7,93.7,97.1,4.4,83.2
947,30,19,30376,1531,5.04,96.8,37.6,9479,3550,301,69,83.9,84.9,93.4,0.5,96.9
948,30,20,26688,1849,6.93,65.2,25.1,2722,1862,160,65,71.4,84.6,69,3.6,95.4
949,30,21,85602,8592,10.04,91.5,39.1,17648,6497,623,68,37.2,66.5,76.1,2,71.5
950,30,22,493,62,12.72,77.9,34.5,190,31,1,0,100,100,76,1.2,83.7
951,30,23,56823,6344,11.17,49.6,16.6,19292,6853,449,92,53.3,40,99.5,4.4,83.6
952,30,24,23532,844,4.9,50,29.9,10748,2219,239,95,53.6,96.3,78.4,4.2,56.7
953,30,25,1974,109,5.55,53.8,37,950,267,21,11,63.2,65.8,60.6,4,89.9
954,30,26,92715,9691,10.45,84.1,30.6,63744,10642,1570,443,68.5,53,80.2,4.8,66.4
955,30,27,21438,1822,8.5,89.2,54.2,5120,1441,97,51,48,87.4,63.6,4.9,69.4
956,30,28,95880,16336,17.04,64.5,43,4897.5,4041,202,256,78.2,38,62,0.6,92.5
957,30,29,13711,1730,12.62,50.1,30.1,4302,1630,240,18,38.2,49.9,62.6,3.8,77.7
958,30,30,12637,1456,11.53,58.2,38.9,2126,718,51,12,64.8,40.1,90.1,2.2,93.7
959,30,31,123,13,10.81,79.8,33.2,32,12,1,0,93.2,59.1,74.1,3.6,99.1
960,30,32,1137,198,17.47,55.2,31.6,337,89,8,1,97.3,52.1,93.6,4.6,96.1
961,31,1,31640,1493,4.72,68.3,21.9,8497,1807,415,156,57.5,96.1,62.8,4,59.7
962,31,2,932,59,6.36,49.8,30.6,457,77,6,1,31.8,41.5,63.5,4.7,93.5
963,31,3,34729,3827,11.02,96.1,44.6,7594,1823,268,41,77.2,75,75.3,3.4,78.2
964,31,4,52634,7265,13.8,56,34,16297,6471,456,99,32.2,92.7,64.9,2.7,58.7
965,31,5,32399,3553,10.97,58.8,40.3,5026,1146,207,73,52.6,49.7,99.7,3.6,80.1
966,31,6,1374,45,3.34,92.3,47.2,381,51,12,2,78.9,48.6,86.8,1,98.4
967,31,7,63849,3166,4.96,89.2,57.2,11559,5921,556,131,69.1,39.3,83.2,1.2,88.5
968,31,8,21380,2182,10.21,93.2,51.1,5484,901,224,37,96.3,91.5,60.4,1.7,63.2
969,31,9,6122,255,4.17,69.5,43.3,1938,531,36,14,79.9,53.1,65.2,1.3,72.3
970,31,10,16094,2529,15.72,81,36.3,6073,1922,191,55,96.8,37.2,87.4,3.2,72.4
971,31,11,28490,3906,13.71,46.6,27.4,15154,2690,208,125,50.8,84.5,69.3,4.8,59.2
972,31,12,21289,2087,9.81,70.2,45.9,3011,2698,103,37,34.7,75.8,76.5,1.7,92.7
973,31,13,98705,10304,10.44,88.2,29.2,19753,4449,548,70,92.5,89.6,75.1,1,69.5
974,31,14,127589,4103,3.22,71.1,23.2,31487,2862,734,160,92.8,52.7,81,3.2,92.3
975,31,15,3265,258,7.91,47.1,28.3,798,209,12,8,98,57.3,87.8,3.6,65.9
976,31,16,2357,358,15.22,82.5,53.9,1006,167,21,9,100,100,74.9,4.6,97
977,31,17,1346,158,11.75,69.5,41.4,233,56,5,2,53.4,37.6,90.5,3,57.3
978,31,18,1781,138,7.77,71.1,35.4,657,97,4,4,50.4,81.6,93.8,2.5,88.3
979,31,19,51685,9171,17.75,80.7,53.7,5702,1820,150,101,79.1,92.7,87.5,0.8,92.6
980,31,20,17257,2089,12.11,95.4,54.8,5268,1442,65,72,32.1,91.6,78.9,0.5,79.7
981,31,21,56475,6288,11.14,46.7,26.1,4897.5,5479,215,239,56.6,77,63.1,2.9,57.1
982,31,22,561,64,11.55,92.4,51.8,114,54,3,1,49.7,67.6,88.1,2.3,58.9
983,31,23,84736,11839,13.97,56.5,27.2,18588,5034,394,42,94.3,78.3,92.2,5,68.3
984,31,24,16727,504,3.02,78.3,39.6,5547,898,292,104,51.8,72.2,61.2,1.4,91.8
985,31,25,2733,400,14.64,88.2,29.8,652,172,16,8,51.4,59.6,93.3,3.9,83.4
986,31,26,163439,4478,2.74,50.6,32.5,37392,19059,1379,260,95.8,80.4,96.2,4.6,80.1
987,31,27,21480,1719,8.01,89.6,56.5,3171,1753,94,32,72.9,94.9,95.1,4.4,89.5
988,31,28,88784,9077,10.22,85.2,32.8,10081,2455,283,244,41.6,39.4,91.8,2,72.3
989,31,29,28276,3919,13.86,73.9,22.2,4084,2258,135,33,96.3,43.8,80.1,2.3,56.4
990,31,30,9567,1596,16.69,91.7,31.8,3515,475,53,29,90.8,88.8,78.9,4.9,77.7
991,31,31,221,31,14.14,85.8,57.2,87,23,1,0,74.7,90.1,87.2,0.9,82.6
992,31,32,1061,168,15.84,95.5,49.6,163,133,10,1,88.4,95.3,90.1,2.3,88
993,32,1,22942,1951,8.51,96.9,66,11157,3406,348,120,83.2,94.4,90.3,2.7,75.6
994,32,2,1732,67,3.88,71.1,39.5,391,93,6,4,31,48,78.8,3.2,85.8
995,32,3,23817,2350,9.87,63.9,21.1,8828,1591,184,28,59.6,85.2,79,4.3,95.4
996,32,4,65968,10105,15.32,53.5,31.3,20023,6796,514,285,37.4,75.3,68,3,91.1
997,32,5,12901,1424,11.04,86.1,41.4,4451,2376,74,17,72.7,88.1,96,3.1,80.8
998,32,6,1668,284,17.07,91.2,29.3,386,53,6,1,95.8,49.8,72.6,4,60.6
999,32,7,75579,4508,5.97,51.7,21.1,12359,3326,452,95,63.2,92.1,69.7,4.6,98.5
1000,32,8,29771,4278,14.37,48.3,24.1,4446,1392,81,21,44,88.8,78.5,1.6,62.1
1001,32,9,3228,409,12.68,89.7,41.5,1328,459,30,12,60,47.5,81.3,2.5,93.1
1002,32,10,24342,3227,13.26,60.9,30.8,8786,3163,146,80,42.4,48.6,76.8,3.4,62.3
1003,32,11,80383,13547,16.85,60.3,28.5,7889,2007,447,51,45.7,44.9,65.5,4.2,79
1004,32,12,29147,5033,17.27,57.2,31.1,2972,3029,137,52,90.1,67.2,97.2,3.4,68.1
1005,32,13,85358,2245,2.63,96.5,65.5,23751,6856,412,86,42.7,47.8,94.4,1.7,69.4
1006,32,14,50101,2376,4.74,92.4,54.4,30994,7152,355,64,62.3,64.5,68,3.4,75.6
1007,32,15,2497,232,9.33,81.8,26.6,462,221,9,2,42.1,76.3,67,0.9,80
1008,32,16,2707,423,15.66,57.8,37,302,186,14,6,95.9,79.5,95.6,1,74.4
1009,32,17,982,105,10.72,49.2,15.1,310,64,4,1,97.2,77.8,91.3,3.7,79.8
1010,32,18,1147,99,8.72,79.1,50.2,643,127,15,1,31.5,49.3,62.7,3.9,86.8
1011,32,19,27623,1008,3.65,93.9,43.8,4055,982,300,71,62,50.6,61.4,0.9,57.4
1012,32,20,19470,1978,10.16,71.7,27.7,8864,1201,188,47,71.8,35.9,64.1,2.8,60.5
1013,32,21,74130,5403,7.29,88.1,33.3,19953,4221,371,66,60.9,75.6,65.5,0.8,64
1014,32,22,695,34,4.94,88.9,55.3,86,30,4,0,77.8,78.7,75.9,4.8,62.6
1015,32,23,67402,3308,4.91,71.1,25,13023,4899,593,62,71.4,52.5,71.2,3.3,79
1016,32,24,35072,4347,12.4,48.5,31.6,8055,1537,173,101,96,69.6,86.6,4,96.5
1017,32,25,3326,131,3.94,90.4,58.2,1188,161,19,9,38.5,54.9,96.4,5,89
1018,32,26,268449,39489,14.71,81.6,47.8,4897.5,19288,895,602,77.4,41.6,89.8,3.3,77.1
1019,32,27,21102,2277,10.79,93.8,48,3109,427,99,43,63.5,91.2,87.7,1.4,65
1020,32,28,62731,5014,7.99,63.8,26.8,20217,4663,783,163,41.8,77.9,82.9,0.5,80.3
1021,32,29,26527,2012,7.59,94,64.1,5288,2065,140,50,92,59,87.3,1,63.4
1022,32,30,14113,1590,11.27,61.9,29.4,3087,993,93,21,78,37.6,80.1,3.5,77.3
1023,32,31,276,40,14.67,87.4,42.4,28,18,2,0,78.5,40.8,97,3.5,75.5
1024,32,32,1491,31,2.1,64.1,23.7,382,93,9,2,38.4,44.2,75.8,3,60.3
1025,33,1,21957,1921,8.75,66.9,41.6,4897.5,2711,316,154,40.1,94.6,75.3,1,85.7
1026,33,2,1040,144,13.91,81.9,52.5,306,93,5,3,77.5,84.2,73.9,1.2,73.4
1027,33,3,15618,1726,11.05,84.6,55.9,8321,803,107,61,86.2,79.8,82.8,4.5,88.3
1028,33,4,69412,4920,7.09,94.1,50.6,24369,3758,576,171,90.1,69,95.2,2.6,60.5
1029,33,5,33775,3448,10.21,81.3,32.2,3945,2368,86,46,92.4,81.3,85.5,1.6,67.1
1030,33,6,982,71,7.23,56,20,475,135,3,2,89,46.3,79.4,2.9,66.7
1031,33,7,67123,2607,3.88,98,45.2,9636,5054,491,176,82.7,74.1,93.9,1,67.2
1032,33,8,26269,1306,4.97,97.8,66.1,4897.5,784,149,74,76.6,54.6,71.5,4.3,75.4
1033,33,9,6586,1734.5,17.03,73.4,41.5,1790,639,39,20,43.5,88.4,61.3,1.7,61.9
1034,33,10,29275,4008,13.69,47.6,24.5,11379,3013,239,22,74.1,82.4,79.5,2.4,82.4
1035,33,11,72935,1734.5,12.26,92.1,30,18675,3594,399,164,55.4,69.2,95.5,2.1,62.8
1036,33,12,33213,3993,12.02,82.6,37.1,4025,1434,242,67,61.6,80.2,75.8,0.5,84.7
1037,33,13,95948,7006,7.3,47.2,17.3,9227,4544,499,249,94.1,61.4,95.2,1.4,79.4
1038,33,14,94591,7565,8,79.1,39.7,22197,6116,842,122,62.9,86.9,71.5,2.1,69.2
1039,33,15,2310,1734.5,12.26,81.4,55.9,688,130,12,4,69.5,87.5,61.4,5,87.7
1040,33,16,3529,353,10.03,59.4,39.9,633,212,7,4,48.6,48.3,74.4,1.3,94.3
1041,33,17,1261,216,17.17,58,38.1,4897.5,80,2,3,30.9,87.8,95.5,3.9,73.2
1042,33,18,1301,70,5.39,72.9,43,624,72,16,4,65.4,69.3,61,4.8,76.2
1043,33,19,24859,2928,11.78,60.9,30.5,9038,3448,202,71,55.8,73.2,95.8,1.5,65.2
1044,33,20,25403,1923,7.57,50.3,33.9,4320,1629,172,71,43.1,95.1,83.3,0.8,73
1045,33,21,33555,1882,5.61,67.9,39,24236,2524,397,181,57.7,73.4,67.6,1.5,85.4
1046,33,22,635,38,6.07,72.5,38.5,170,15,3,0,47.7,38.5,88.7,0.8,64.7
1047,33,23,34499,5700,16.52,62.9,41,15277,4456,199,41,70.6,48.6,67.5,2.9,68.5
1048,33,24,32247,3671,11.39,49,34.2,3355,1232,274,23,76.8,89.4,82.3,3.3,92.7
1049,33,25,2104,294,13.98,72.8,27.1,4897.5,157,9,10,69.3,76.7,83.7,0.6,63.1
1050,33,26,209847,27878,13.29,60.9,23.2,34230,9604,1261,545,78.1,45.5,94.2,3.2,66.5
1051,33,27,16726,882,5.28,61.9,36.2,2439,1291,120,58,92.8,72,86.6,4.7,72.6
1052,33,28,117773,4934,4.19,72.8,50,20790,6853,268,282,87,50.3,99.5,2.8,88.2
1053,33,29,31125,3769,12.11,88.7,29.8,7094,1771,255,24,70.8,42,96.7,4.9,95.9
1054,33,30,13461,2034,15.11,82.8,55,2408,511,75,26,64.4,89,79.5,4.2,67.1
1055,33,31,293,24,8.24,71.1,20.3,82,11,1,0,30.6,57.3,84.4,0.9,73.3
1056,33,32,1318,181,13.76,55,31.1,444,123,9,2,40.1,50.5,95.8,1.4,66.2
1057,34,1,23644,3511,14.85,82.9,31.5,13671,3367,308,161,97.4,66,81.7,4.5,61.3
1058,34,2,1211,130,10.77,48.8,14.6,402,126,8,2,56.7,70.8,98.8,3.6,66.2
1059,34,3,22119,2886,13.05,65.2,38.5,3430,1384,154,63,61,76,68,2.5,56.3
1060,34,4,127215,9932,7.81,71.1,24.7,32483,4251,542,82,38.8,45.6,81.8,3.4,88.4
1061,34,5,18565,2043,11.01,98,31.7,8737,1719,187,39,44.8,75.8,64.9,4.1,93.7
1062,34,6,1631,217,13.36,69.6,31.7,329,58,5,2,82,69,97,2.5,92.5
1063,34,7,83062,6266,7.54,48.2,15,20670,4940,183,109,55.6,81.3,84.4,3.9,91.2
1064,34,8,18706,533,2.85,56.8,35.4,8412,579,180,68,44.5,52.3,83.7,0.9,95.8
1065,34,9,2984,140,4.72,90.6,43.2,2141,160,41,16,37.4,63.8,80.1,3.7,59.2
1066,34,10,26306,2634,10.02,97,54.9,11548,792,283,98,30.1,78.3,88.7,3.4,65.4
1067,34,11,51408,1848,3.6,95.4,56.3,19290,2293,341,80,70.7,74.1,98.3,2.2,92.9
1068,34,12,39219,3719,9.48,58.8,27.3,8897,2461,252,101,69.5,64.8,63.5,2.3,74.2
1069,34,13,92846,15612,16.82,75.9,50.6,9681,5592,422,135,51.2,83.1,60.5,2,63.3
1070,34,14,73161,1602,2.19,81.2,28.2,11253,5392,371,269,74.9,68.2,97.8,4.1,80.3
1071,34,15,3471,224,6.46,69.3,34.8,349,249,9,4,79.8,47.1,71.8,2.6,96.2
1072,34,16,1377,49,3.59,93.4,40,952,152,13,6,30.6,63.3,63.7,0.6,59.8
